iter	Passed	Remaining
971	24179	696
972	24204	671
973	24227	646
974	24253	621
975	24278	597
976	24303	572
977	24328	547
978	24352	522
979	24376	497
980	24399	472
981	24424	447
982	24449	422
983	24473	397
984	24499	373
985	24524	348
986	24548	323
987	24572	298
988	24597	273
989	24625	248
990	24655	223
991	24680	199
992	24704	174
993	24728	149
994	24753	124
995	24777	99
996	24800	74
997	24825	49
998	24850	24
999	24874	0
